index,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,fluxQ1,fluxQ2,fluxQ3,fluxQ4
607_h,4.113940994778734,1.5539144638138573,0.3365560830444778,2.3580788340093566,5.383316455990644,0.3617894197759357,0.30782162036572913,2.7825901495804395,2.61e+19,2.57e+19,2.52e+19,2.59e+19
607_r,3.5005951575991485,5.975363686813857,5.921395887403651,0.899868851188943,3.9251064731702314,5.946629224135108,4.729270843365729,2.1692443124008527,2.59e+19,2.52e+19,2.57e+19,2.61e+19
607_v,0.8998688511889421,5.9213958874036505,5.975363686813857,3.5005951575991503,2.1692443124008527,4.729270843365729,5.946629224135108,3.9251064731702314,2.52e+19,2.59e+19,2.61e+19,2.57e+19
608,0.8219876140093554,0.3183237630444786,1.798818333813859,1.9012630847787353,2.606762219580439,1.8916374205453153,5.842350586955522,4.432885114990645,2.52e+19,2.61e+19,2.64e+19,2.55e+19
608_h,1.9012630847787335,1.7988183338138573,0.3183237630444786,0.8219876140093554,4.432885114990643,5.842350586955522,1.8916374205453153,2.606762219580439,2.61e+19,2.52e+19,2.55e+19,2.64e+19
608_r,3.676423087599148,4.391547886634271,0.4408347202240641,1.8503001921889428,5.461197693170231,5.964861544135108,4.484366973365729,4.381922222400853,2.64e+19,2.55e+19,2.52e+19,2.61e+19
608_v,1.8503001921889428,0.4408347202240641,4.391547886634271,3.676423087599149,4.381922222400851,4.484366973365729,5.964861544135108,5.461197693170232,2.55e+19,2.64e+19,2.61e+19,2.52e+19
609,2.0671286540093554,1.0689562030444781,4.5131251248138575,0.1772731347787353,0.22642921540085137,3.844076890545315,1.8078013597759366,6.244402815990646,2.58e+19,2.55e+19,2.56e+19,2.56e+19
609_h,0.1772731347787344,4.5131251248138575,1.068956203044479,2.0671286540093554,6.244402815990645,1.8078013597759366,3.844076890545315,0.22642921540085226,2.55e+19,2.58e+19,2.56e+19,2.56e+19
609_r,6.056756091778735,2.439108416634271,4.475383947403651,0.03878249118894317,4.216056653170231,5.214229104135109,1.7700601823657287,6.105912172400853,2.56e+19,2.56e+19,2.58e+19,2.55e+19
609_v,0.03878249118894139,4.4753839474036505,2.439108416634273,6.056756091778736,6.105912172400852,1.7700601823657287,5.214229104135108,4.216056653170232,2.56e+19,2.56e+19,2.55e+19,2.58e+19
610,1.1098871440093552,5.568220250224064,2.0136652238138595,1.3634091547787364,4.1166998495804386,3.813417340545314,3.023398739775935,2.0071530788110596,2.52e+19,2.56e+19,2.65e+19,2.62e+19
610_h,1.3634091547787346,2.0136652238138577,5.568220250224066,1.109887144009356,2.007153078811058,3.023398739775935,3.813417340545314,4.1166998495804386,2.56e+19,2.52e+19,2.62e+19,2.65e+19
610_r,2.1664854575991477,2.4697679666342713,3.2597865674036512,4.276032228368528,5.173298163170231,0.7149650569555224,4.2695200833657285,4.9197761524008525,2.65e+19,2.62e+19,2.52e+19,2.56e+19
610_v,4.2760322283685275,3.2597865674036504,2.4697679666342722,2.1664854575991495,4.919776152400852,4.2695200833657285,0.7149650569555224,5.173298163170232,2.62e+19,2.65e+19,2.56e+19,2.52e+19
611,2.2321873940093546,6.219988440224064,4.630796184813859,0.5309958847787364,3.568867109580438,0.6055278223657288,5.863983516955522,2.7672376688110596,2.59e+19,2.57e+19,2.6e+19,2.6e+19
611_h,0.5309958847787346,4.630796184813857,6.219988440224064,2.2321873940093564,2.7672376688110596,5.863983516955522,0.6055278223657279,3.568867109580438,2.57e+19,2.59e+19,2.6e+19,2.6e+19
611_r,2.714318197599149,5.6776574848138575,0.419201790224065,3.5159476383685284,4.050997913170232,0.06319686695552207,1.6523891223657285,5.752189422400853,2.6e+19,2.6e+19,2.59e+19,2.57e+19
611_v,3.5159476383685275,0.4192017902240641,5.677657484813858,2.71431819759915,5.752189422400852,1.6523891223657294,0.06319686695552207,4.050997913170232,2.6e+19,2.6e+19,2.57e+19,2.59e+19
612,4.643163651188941,2.3799193542240644,3.8977813838138573,2.076315664778736,3.4401571995804368,1.8736083205453156,0.995378499775935,1.1899067788110589,2.54e+19,2.62e+19,2.59e+19,2.48e+19
612_h,2.076315664778736,3.8977813838138573,2.3799193542240644,4.643163651188942,1.189906778811057,0.995378499775935,1.8736083205453156,3.4401571995804385,2.62e+19,2.54e+19,2.48e+19,2.59e+19
612_r,2.8430281075991486,4.4095769866342724,5.287806807403652,5.093278528368529,1.640021655990644,3.903265952955522,2.385403923365729,4.206869642400852,2.59e+19,2.48e+19,2.54e+19,2.62e+19
612_v,5.093278528368527,5.287806807403651,4.4095769866342724,2.8430281075991495,4.206869642400852,2.385403923365729,3.903265952955522,1.6400216559906458,2.48e+19,2.59e+19,2.62e+19,2.54e+19
614,5.690771631188941,2.8247958512240645,0.4403338338138596,0.013335554778734604,1.932375029580438,4.953031050545315,5.299583516955522,0.641433688811059,2.59e+19,2.55e+19,2.59e+19,2.55e+19
614_h,0.013335554778734604,0.4403338338138578,2.8247958512240636,5.690771631188943,0.641433688811059,5.299583516955522,4.953031050545315,1.932375029580438,2.55e+19,2.59e+19,2.55e+19,2.59e+19
614_r,4.350810277599149,1.3301542566342714,0.9836017902240641,5.641751618368529,0.5924136759906453,3.4583894559555226,5.842851473365728,6.269849752400852,2.59e+19,2.55e+19,2.59e+19,2.55e+19
614_v,5.641751618368527,0.9836017902240641,1.3301542566342732,4.350810277599148,6.269849752400852,5.842851473365728,3.4583894559555226,0.5924136759906453,2.55e+19,2.59e+19,2.55e+19,2.59e+19
617,2.1902924840093547,0.16668524304447807,3.476322483813858,3.927547314778735,3.298245519580437,1.6565980605453152,4.217948887955522,2.8109120288110603,2.5e+19,2.58e+19,2.57e+19,2.56e+19
617_h,3.9275473147787343,3.476322483813858,0.16668524304447985,2.1902924840093565,2.8109120288110585,4.217948887955522,1.6565980605453152,3.2982455195804388,2.58e+19,2.5e+19,2.56e+19,2.57e+19
617_r,2.9849397875991484,4.626587246634271,2.0652364192240658,3.4722732783685277,4.0928928231702315,6.116500064135108,2.8068628233657282,2.355637992400853,2.57e+19,2.56e+19,2.5e+19,2.58e+19
617_v,3.4722732783685277,2.065236419224064,4.626587246634272,2.9849397875991492,2.355637992400851,2.8068628233657282,6.116500064135108,4.0928928231702315,2.56e+19,2.57e+19,2.58e+19,2.5e+19
618,4.0710905511889415,2.5510220372240644,1.9210063038138578,4.8854446937787355,5.108793719580438,5.932215040545315,1.9864259097759351,5.325121175990645,2.64e+19,2.57e+19,2.52e+19,2.58e+19
618_h,4.885444693778735,1.9210063038138578,2.5510220372240653,4.0710905511889415,5.3251211759906445,1.9864259097759351,5.932215040545314,5.108793719580438,2.57e+19,2.64e+19,2.58e+19,2.52e+19
618_r,1.1743915875991489,0.35097026663427133,4.296759397403651,0.9580641311889426,2.2120947559906448,3.732163269955521,4.362179003365728,1.3977406134008525,2.52e+19,2.58e+19,2.64e+19,2.57e+19
618_v,0.9580641311889417,4.296759397403651,0.3509702666342722,1.1743915875991497,1.3977406134008525,4.362179003365728,3.732163269955521,2.2120947559906448,2.58e+19,2.52e+19,2.57e+19,2.64e+19
62,4.413955381188941,5.298446980224064,4.046865123813859,6.273641391958321,5.045491499580438,5.008195250545315,5.5341696469555215,5.749537375990645,2.6e+19,2.6e+19,2.59e+19,2.57e+19
620,0.35563731400935517,1.7692638030444776,2.0496702638138586,3.366761694778736,2.241017139580439,4.707730710545315,2.767626659775935,2.2314372288110604,2.56e+19,2.64e+19,2.62e+19,2.63e+19
620_h,3.3667616947787353,2.0496702638138586,1.7692638030444794,0.35563731400935694,2.2314372288110587,2.767626659775935,4.707730710545315,2.241017139580439,2.64e+19,2.56e+19,2.63e+19,2.62e+19
620_r,4.042168167599148,1.5754545966342715,3.515558647403651,4.051748078368529,5.927547993170231,4.513921504135107,4.2335150433657285,2.916423612400852,2.62e+19,2.63e+19,2.56e+19,2.64e+19
620_v,4.051748078368528,3.515558647403651,1.5754545966342732,4.042168167599149,2.916423612400852,4.233515043365728,4.513921504135108,5.927547993170232,2.63e+19,2.62e+19,2.64e+19,2.56e+19
622,0.8593611040093556,1.9769837030444783,4.743058714813858,5.737762148778735,5.278445519580438,3.9726220005453143,2.5622908797759365,5.363742805990645,2.57e+19,2.54e+19,2.61e+19,2.63e+19
622_h,5.737762148778734,4.743058714813857,1.9769837030444783,0.8593611040093556,5.363742805990644,2.5622908797759365,3.9726220005453143,5.278445519580439,2.54e+19,2.57e+19,2.63e+19,2.61e+19
622_r,1.0047397875991484,2.310563306634272,3.7208944274036515,0.9194425011889429,5.423824203170231,4.306201604135108,1.5401265923657288,0.5454231584008529,2.61e+19,2.63e+19,2.57e+19,2.54e+19
622_v,0.919442501188942,3.7208944274036506,2.310563306634272,1.0047397875991493,0.5454231584008511,1.5401265923657288,4.306201604135108,5.4238242031702315,2.63e+19,2.61e+19,2.54e+19,2.57e+19
625,6.107032561188942,5.276828620224064,5.241178641813859,2.8590067147787366,4.124183909580438,6.147200640545314,1.255255109775936,0.5785813488110598,2.54e+19,2.65e+19,2.6e+19,2.54e+19
625_h,2.859006714778735,5.241178641813857,5.276828620224065,6.107032561188943,0.5785813488110598,1.255255109775936,6.147200640545314,4.124183909580438,2.65e+19,2.54e+19,2.54e+19,2.6e+19
625_r,2.159001397599148,0.135984666634271,5.027930197403651,5.704603958368528,0.17615274599064445,1.006356686955522,1.0420066653657285,3.424178592400853,2.6e+19,2.54e+19,2.54e+19,2.65e+19
625_v,5.704603958368528,5.02793019740365,0.1359846666342719,2.15900139759915,3.4241785924008514,1.0420066653657294,1.006356686955522,0.17615274599064534,2.54e+19,2.6e+19,2.65e+19,2.54e+19
626,4.984718341188941,1.3993891830444785,1.0425874338138588,1.6079728947787366,1.0678665195804378,0.7934936673657287,6.068064486955522,0.44884753881105866,2.57e+19,2.58e+19,2.53e+19,2.51e+19
626_h,1.6079728947787348,1.0425874338138579,1.3993891830444802,4.984718341188943,0.44884753881105777,6.068064486955522,0.7934936673657287,1.0678665195804387,2.58e+19,2.57e+19,2.51e+19,2.53e+19
626_r,5.215318787599149,5.4896916398138575,0.2151208202240653,5.834337768368529,1.2984669659906451,4.883796124135108,5.240597873365728,4.675212412400852,2.53e+19,2.51e+19,2.57e+19,2.58e+19
626_v,5.834337768368528,0.21512082022406442,5.489691639813859,5.215318787599149,4.675212412400851,5.240597873365728,4.883796124135108,1.2984669659906451,2.51e+19,2.53e+19,2.58e+19,2.57e+19
627,2.196547644009355,0.3314966830444783,4.181709393813858,0.24580060477873644,1.8392164995804379,5.046807150545314,2.723837479775936,0.6732797488110593,2.59e+19,2.59e+19,2.6e+19,2.61e+19
627_h,0.24580060477873467,4.181709393813858,0.3314966830444792,2.1965476440093568,0.6732797488110585,2.723837479775936,5.046807150545314,1.8392164995804379,2.59e+19,2.59e+19,2.61e+19,2.6e+19
627_r,4.443968807599149,1.236378156634272,3.559347827403652,5.609905558368529,4.086637663170233,5.951688624135108,2.1014759133657286,6.037384702400853,2.6e+19,2.61e+19,2.59e+19,2.59e+19
627_v,5.609905558368528,3.5593478274036503,1.2363781566342738,4.443968807599148,6.037384702400852,2.1014759133657286,5.951688624135108,4.086637663170232,2.61e+19,2.6e+19,2.59e+19,2.59e+19
628,0.049949544009354696,2.9742096222240644,2.528893433813858,2.6167277447787356,5.241222389580438,4.629977420545314,1.4262642597759356,0.4836520788110592,2.56e+19,2.66e+19,2.53e+19,2.48e+19
628_h,2.6167277447787347,2.528893433813858,2.974209622224066,0.04994954400935647,0.4836520788110583,1.4262642597759356,4.629977420545314,5.241222389580439,2.66e+19,2.56e+19,2.48e+19,2.53e+19
628_r,1.0419629175991485,1.6532078866342719,4.8569210474036515,5.799533228368528,6.233235763170231,3.308975684955522,3.7542918733657284,3.6664575624008524,2.53e+19,2.48e+19,2.56e+19,2.66e+19
628_v,5.799533228368528,4.856921047403651,1.6532078866342719,1.0419629175991503,3.6664575624008506,3.7542918733657284,3.308975684955522,6.2332357631702315,2.48e+19,2.53e+19,2.66e+19,2.56e+19
629,2.2897843240093554,5.146650360224065,4.781892820813859,3.962009864778736,4.603454849580437,0.46047444836572815,1.7732780497759357,5.2676378059906455,2.62e+19,2.62e+19,2.58e+19,2.59e+19
629_h,3.962009864778735,4.781892820813857,5.146650360224066,2.289784324009357,5.267637805990645,1.7732780497759357,0.46047444836572815,4.603454849580439,2.62e+19,2.62e+19,2.59e+19,2.58e+19
629_r,1.679730457599148,5.822710858813858,4.5099072574036505,1.0155475011889425,3.9934009831702326,1.1365349469555213,1.5012924863657284,2.321175442400852,2.58e+19,2.59e+19,2.62e+19,2.62e+19
629_v,1.0155475011889417,4.5099072574036505,5.822710858813858,1.679730457599149,2.3211754424008504,1.5012924863657275,1.1365349469555213,3.9934009831702317,2.59e+19,2.58e+19,2.62e+19,2.62e+19
62_h,6.2736413919583205,4.046865123813857,5.298446980224065,4.413955381188941,5.749537375990644,5.5341696469555215,5.008195250545315,5.0454914995804385,2.6e+19,2.6e+19,2.57e+19,2.59e+19
62_r,1.2376938075991486,1.2749900566342713,0.7490156602240656,0.533647931188943,1.8692299259906449,0.9847383269555223,2.236320183365729,0.00954391522126663,2.59e+19,2.57e+19,2.6e+19,2.6e+19
62_v,0.5336479311889422,0.7490156602240647,1.2749900566342731,1.2376938075991504,0.009543915221265742,2.236320183365729,0.9847383269555223,1.8692299259906449,2.57e+19,2.59e+19,2.6e+19,2.6e+19
631,3.2094636441889417,0.834244223044478,4.239719943813858,3.8015848047787344,3.8029620395804375,1.0540021605453145,5.467685226955522,3.4940738688110606,2.52e+19,2.56e+19,2.53e+19,2.51e+19
631_h,3.8015848047787344,4.239719943813858,0.8342442230444789,3.2094636441889417,3.494073868811059,5.467685226955522,1.0540021605453145,3.8029620395804393,2.56e+19,2.52e+19,2.51e+19,2.53e+19
631_r,2.480223267599147,5.229183146634272,0.8155000802240657,2.7891114383685274,3.0737216629906445,5.448941084135109,2.04346536336573,2.481600502400852,2.53e+19,2.51e+19,2.52e+19,2.56e+19
631_v,2.7891114383685274,0.815500080224064,5.229183146634273,2.4802232675991487,2.481600502400852,2.04346536336573,5.448941084135108,3.0737216629906463,2.51e+19,2.53e+19,2.56e+19,2.52e+19
632,0.5972086240093555,1.9470757530444782,4.377777906813858,3.3679596147787354,4.925223599580438,4.348927720545314,1.7720653897759355,6.080127435990645,2.53e+19,2.63e+19,2.57e+19,2.51e+19
632_h,3.3679596147787345,4.377777906813858,1.94707575304448,0.5972086240093564,6.0801274359906445,1.7720653897759355,4.348927720545315,4.9252235995804385,2.63e+19,2.53e+19,2.51e+19,2.57e+19
632_r,1.3579617075991486,1.9342575866342706,4.511119917403651,0.20305787118894258,5.685976683170231,4.336109554135108,1.9054074003657284,2.9152256924008526,2.57e+19,2.51e+19,2.53e+19,2.63e+19
632_v,0.2030578711889417,4.511119917403651,1.9342575866342724,1.3579617075991486,2.9152256924008526,1.9054074003657284,4.336109554135108,5.685976683170232,2.51e+19,2.57e+19,2.63e+19,2.53e+19
633,3.2361000341889414,1.232301733044478,1.9217881038138582,3.837792414778736,4.0005428195804384,5.948932510545315,3.805474899775936,2.2286522288110593,2.56e+19,2.56e+19,2.52e+19,2.57e+19
633_h,3.8377924147787352,1.9217881038138565,1.2323017330444799,3.236100034188942,2.2286522288110575,3.805474899775936,5.9489325105453155,4.0005428195804384,2.56e+19,2.56e+19,2.57e+19,2.52e+19
633_r,2.282642487599148,0.33425279663427077,2.4777104074036522,4.054533078368529,3.0470852729906444,5.050883574135108,4.361397203365729,2.445392892400852,2.52e+19,2.57e+19,2.56e+19,2.56e+19
633_v,4.054533078368528,2.4777104074036504,0.33425279663427077,2.2826424875991496,2.44539289240085,4.361397203365728,5.050883574135108,3.047085272990646,2.57e+19,2.52e+19,2.56e+19,2.56e+19
634,0.3699760740093554,1.7065177330444783,3.834109823813858,5.887900871958323,3.2543912195804374,1.4208840805453153,3.394030069775935,2.4539313888110605,2.49e+19,2.5e+19,2.57e+19,2.6e+19
634_h,5.887900871958321,3.834109823813858,1.7065177330444783,0.3699760740093563,2.4539313888110588,3.394030069775935,1.4208840805453153,3.254391219580439,2.5e+19,2.49e+19,2.6e+19,2.57e+19
634_r,3.028794087599148,4.862301226634271,2.889155237403653,3.8292539183685275,5.913209233170231,4.576667574135108,2.4490754833657284,0.3952844352212672,2.57e+19,2.6e+19,2.49e+19,2.5e+19
634_v,3.8292539183685275,2.889155237403651,4.862301226634272,3.028794087599149,0.39528443522126544,2.4490754833657284,4.576667574135108,5.913209233170232,2.6e+19,2.57e+19,2.5e+19,2.49e+19
635,0.32679734400935523,5.994432780224065,5.066633350813858,0.008437754778736206,2.578394199580437,0.19154539236572887,5.215606226955522,0.1269849088110595,2.53e+19,2.56e+19,2.6e+19,2.54e+19
635_h,0.00843775477873443,5.0666333508138575,5.9944327802240664,0.326797344009357,0.12698490881105862,5.215606226955522,0.19154539236572887,2.5783941995804387,2.56e+19,2.53e+19,2.54e+19,2.6e+19
635_r,3.7047911075991484,6.091639914813857,1.0675790802240641,6.156200398368529,5.956387963170231,0.28875252695552156,1.2165519563657288,6.274747552400854,2.6e+19,2.54e+19,2.53e+19,2.56e+19
635_v,6.156200398368528,1.0675790802240641,6.091639914813857,3.7047911075991493,6.274747552400852,1.2165519563657288,0.28875252695552156,5.956387963170232,2.54e+19,2.6e+19,2.56e+19,2.53e+19
636,5.205057491188942,3.8749324902240643,4.556006860813859,3.389802274778736,0.7022265095804379,0.020818938365728457,0.6053619797759353,3.35077338881106,2.55e+19,2.59e+19,2.47e+19,2.53e+19
636_h,3.3898022747787353,4.5560068608138575,3.874932490224065,5.205057491188942,3.3507733888110582,0.6053619797759353,0.020818938365728457,0.7022265095804388,2.59e+19,2.55e+19,2.53e+19,2.47e+19
636_r,5.580958797599149,6.262366368813858,5.677823327403651,2.932411918368528,1.0781278159906442,2.408252816955521,1.7271784463657287,2.893383032400852,2.47e+19,2.53e+19,2.55e+19,2.59e+19
636_v,2.932411918368528,5.677823327403651,6.262366368813858,5.580958797599149,2.893383032400852,1.7271784463657287,2.408252816955521,1.078127815990646,2.53e+19,2.47e+19,2.59e+19,2.55e+19
637,1.7439189040093552,5.640953670224064,3.8104411538138585,5.207279329778736,3.6462689395804375,1.1015349005453139,5.628710366955522,2.8668614288110597,2.51e+19,2.53e+19,2.55e+19,2.53e+19
637_h,5.207279329778735,3.8104411538138576,5.640953670224064,1.7439189040093552,2.8668614288110597,5.628710366955522,1.1015349005453148,3.6462689395804393,2.53e+19,2.51e+19,2.53e+19,2.55e+19
637_r,2.636916367599148,5.181650406634271,0.6544749402240662,3.4163238783685284,4.539266403170231,0.6422316369555219,2.4727441533657277,1.0759059774008524,2.55e+19,2.53e+19,2.51e+19,2.53e+19
637_v,3.4163238783685275,0.6544749402240644,5.181650406634272,2.6369163675991487,1.0759059774008506,2.4727441533657277,0.6422316369555219,4.539266403170232,2.53e+19,2.55e+19,2.53e+19,2.51e+19
638,1.493379834009355,6.1508383102240645,3.379403413813858,1.7831157147787362,1.9337900895804374,2.762380950545314,3.3766143397759354,5.860831375990646,2.48e+19,2.61e+19,2.59e+19,2.52e+19
638_h,1.7831157147787344,3.379403413813858,6.150838310224065,1.4933798340093567,5.860831375990645,3.3766143397759354,2.762380950545314,1.9337900895804374,2.61e+19,2.48e+19,2.52e+19,2.59e+19
638_r,4.34939521759915,3.5208043566342715,2.9065709674036526,0.42235393118894216,4.789805473170232,0.13234699695552177,2.9037818933657285,4.500069592400852,2.59e+19,2.52e+19,2.48e+19,2.61e+19
638_v,0.42235393118894127,2.906570967403651,3.5208043566342724,4.349395217599149,4.500069592400852,2.9037818933657285,0.13234699695552177,4.789805473170232,2.52e+19,2.59e+19,2.61e+19,2.48e+19
639,0.06422204400935527,5.494573130224064,2.9825862538138583,1.745564074778736,2.311756399580439,6.262639459545315,1.458403479775935,3.645317588811059,2.5e+19,2.62e+19,2.54e+19,2.57e+19
639_h,1.7455640747787342,2.9825862538138574,5.494573130224065,0.06422204400935527,3.645317588811057,1.458403479775935,6.262639459545316,2.311756399580439,2.62e+19,2.5e+19,2.57e+19,2.54e+19
639_r,3.9714289075991482,0.020545847634271475,4.824781827403652,2.637867718368529,6.218963263170231,0.7886121769555219,3.3005990533657297,4.537621232400852,2.54e+19,2.57e+19,2.5e+19,2.62e+19
639_v,2.637867718368528,4.824781827403651,0.020545847634272363,3.971428907599149,4.537621232400852,3.3005990533657297,0.7886121769555219,6.218963263170232,2.57e+19,2.54e+19,2.62e+19,2.5e+19
64,0.6131681840093552,1.7548206530444794,4.143495723813858,2.184269464778735,2.7885201995804376,1.5018826805453145,1.7709805197759358,4.390853258990646,2.51e+19,2.62e+19,2.59e+19,2.56e+19
640,2.9359242851889418,0.6268430030444785,0.529095803813858,4.280971294778736,3.8838224195804383,4.3903555705453154,4.131788140955521,2.1224242588110585,2.55e+19,2.53e+19,2.6e+19,2.6e+19
640_h,4.280971294778735,0.5290958038138571,0.6268430030444794,2.9359242851889427,2.1224242588110585,4.131788140955521,4.3903555705453154,3.8838224195804383,2.53e+19,2.55e+19,2.6e+19,2.6e+19
640_r,2.3993628875991497,1.8928297366342708,2.151397166224065,4.160761048368528,3.3472610219906436,5.656342304135108,5.754089503365729,2.0022140124008523,2.6e+19,2.6e+19,2.55e+19,2.53e+19
640_v,4.160761048368528,2.151397166224065,1.8928297366342726,2.3993628875991497,2.0022140124008523,5.754089503365729,5.656342304135108,3.3472610219906453,2.6e+19,2.6e+19,2.53e+19,2.55e+19
641,4.853471281188941,2.0896302330444776,4.175350273813859,2.6751214847787352,5.648885619580438,5.227611110545315,1.6747484897759355,0.0382741388110599,2.56e+19,2.65e+19,2.5e+19,2.49e+19
641_h,2.6751214847787343,4.175350273813857,2.0896302330444794,4.853471281188943,0.03827413881105901,1.6747484897759364,5.227611110545315,5.6488856195804384,2.65e+19,2.56e+19,2.49e+19,2.5e+19
641_r,0.6342996875991487,1.0555741966342715,4.608436817403652,6.244911168368528,1.429714025990645,4.193555074135107,2.1078350333657276,3.6080638224008528,2.5e+19,2.49e+19,2.56e+19,2.65e+19
641_v,6.244911168368528,4.608436817403651,1.0555741966342715,0.6342996875991496,3.608063822400851,2.1078350333657276,4.193555074135108,1.429714025990645,2.49e+19,2.5e+19,2.65e+19,2.56e+19
643,3.8988118011889417,2.6295756712240643,0.6281326238138583,2.9742815047787357,0.22756088040085132,5.844672750545315,2.991647869775935,0.11954506881105953,2.66e+19,2.59e+19,2.51e+19,2.58e+19
643_h,2.9742815047787348,0.6281326238138574,2.629575671224064,3.898811801188943,0.11954506881105864,2.991647869775935,5.844672750545316,0.2275608804008531,2.59e+19,2.66e+19,2.58e+19,2.51e+19
643_r,6.055624426778735,0.43851255663427136,3.291537437403651,6.163640238368529,2.384373505990645,3.6536096359555224,5.655052683365729,3.3089038024008524,2.51e+19,2.58e+19,2.66e+19,2.59e+19
643_v,6.163640238368528,3.291537437403651,0.43851255663427224,6.055624426778735,3.3089038024008524,5.655052683365729,3.6536096359555224,2.384373505990645,2.58e+19,2.51e+19,2.59e+19,2.66e+19
644,5.011670441188942,3.6276814102240644,4.947903933813858,3.340994894778735,3.8331215395804374,3.9325529605453156,5.762197616955522,4.510488497990646,2.57e+19,2.62e+19,2.65e+19,2.54e+19
644_h,3.340994894778735,4.947903933813858,3.627681410224067,5.011670441188942,4.510488497990643,5.762197616955522,3.9325529605453156,3.833121539580439,2.62e+19,2.57e+19,2.54e+19,2.65e+19
644_r,2.450063767599147,2.3506323466342707,0.5209876902240644,1.7726968091889432,1.2715148659906461,2.6555038969555227,1.3352813733657287,2.9421904124008513,2.65e+19,2.54e+19,2.57e+19,2.62e+19
644_v,1.7726968091889415,0.5209876902240644,2.3506323466342725,2.450063767599149,2.9421904124008513,1.3352813733657278,2.6555038969555227,1.2715148659906461,2.54e+19,2.65e+19,2.62e+19,2.57e+19
646,4.038869221188942,0.30234223304447827,0.915111003813859,5.045709904778736,0.2952906004008513,4.693166620545314,1.1800764397759362,1.733674628811059,2.6e+19,2.56e+19,2.56e+19,2.6e+19
646_h,5.045709904778735,0.9151110038138572,0.30234223304447916,4.038869221188943,1.733674628811059,1.1800764397759362,4.693166620545314,0.2952906004008522,2.56e+19,2.6e+19,2.6e+19,2.56e+19
646_r,5.987894706778734,1.5900186866342718,5.103108867403651,4.549510678368529,2.2443160859906435,5.980843074135108,5.368074303365729,1.237475402400852,2.56e+19,2.6e+19,2.6e+19,2.56e+19
646_v,4.549510678368528,5.10310886740365,1.5900186866342718,5.987894706778736,1.2374754024008503,5.368074303365729,5.980843074135108,2.2443160859906452,2.6e+19,2.56e+19,2.56e+19,2.6e+19
647,5.3569146711889415,6.053778660224065,5.591495110993446,3.706408484778736,1.3669945595804371,5.243202140545314,3.9689399897759365,5.962098745990645,2.57e+19,2.64e+19,2.62e+19,2.62e+19
647_h,3.706408484778735,5.591495110993444,6.053778660224065,5.356914671188942,5.9620987459906445,3.9689399897759365,5.243202140545315,1.366994559580439,2.64e+19,2.57e+19,2.62e+19,2.62e+19
647_r,4.916190747599148,1.0399831666342712,2.3142453174036532,0.32108656118894174,0.9262706359906439,0.22940664695552115,0.6916901961861424,2.576776822400852,2.62e+19,2.62e+19,2.57e+19,2.64e+19
647_v,0.32108656118894174,2.3142453174036506,1.039983166634272,4.916190747599149,2.576776822400852,0.6916901961861424,0.22940664695552115,0.9262706359906456,2.62e+19,2.62e+19,2.64e+19,2.57e+19
648,0.7882051240093553,0.10296181304447849,4.7897710888138585,2.5428021347787357,5.528548559580438,0.33569826436572825,5.791169856955522,3.001585418811059,2.54e+19,2.63e+19,2.53e+19,2.57e+19
648_h,2.5428021347787357,4.789771088813858,0.10296181304448027,0.7882051240093553,3.0015854188110573,5.791169856955522,0.33569826436572825,5.52854855958044,2.63e+19,2.54e+19,2.57e+19,2.53e+19
648_r,0.7546367475991484,5.947487042813858,0.49201545022406634,3.281599888368529,5.494980183170231,6.180223494135108,1.4934142183657286,3.7403831724008523,2.53e+19,2.57e+19,2.54e+19,2.63e+19
648_v,3.281599888368528,0.49201545022406457,5.947487042813858,0.7546367475991502,3.7403831724008505,1.4934142183657286,6.180223494135108,5.494980183170232,2.57e+19,2.53e+19,2.63e+19,2.54e+19
649,5.280500181188941,4.960766090224064,0.5810548638138577,6.0729259719583215,0.06712948140085206,0.2887845733657288,6.089201546955522,2.563686758811059,2.61e+19,2.56e+19,2.56e+19,2.64e+19
649_h,6.072925971958321,0.5810548638138577,4.960766090224065,5.280500181188943,2.563686758811059,6.089201546955522,0.28878457336572794,0.06712948140085295,2.56e+19,2.61e+19,2.64e+19,2.56e+19
649_r,6.216055825778735,5.994400733813857,0.19398376022406438,3.719498548368529,1.002685125990645,1.322419216955522,5.7021304433657285,0.2102593352212665,2.56e+19,2.64e+19,2.61e+19,2.56e+19
649_v,3.719498548368528,0.19398376022406438,5.994400733813858,6.216055825778735,0.2102593352212656,5.7021304433657285,1.322419216955522,1.002685125990645,2.64e+19,2.56e+19,2.56e+19,2.61e+19
64_h,2.1842694647787333,4.143495723813858,1.7548206530444794,0.613168184009357,4.390853258990646,1.7709805197759358,1.5018826805453145,2.7885201995804394,2.62e+19,2.51e+19,2.56e+19,2.59e+19
64_r,3.4946651075991486,4.781302626634272,4.51220478740365,1.8923320481889423,5.670017123170231,4.528364654135109,2.1396895833657297,4.098915842400853,2.59e+19,2.56e+19,2.51e+19,2.62e+19
64_v,1.8923320481889405,4.51220478740365,4.781302626634273,3.4946651075991504,4.098915842400851,2.1396895833657297,4.528364654135108,5.670017123170232,2.56e+19,2.59e+19,2.62e+19,2.51e+19
652,4.6132334411889415,0.5532766530444784,0.13095066381385934,3.4185539347787355,3.8054468995804385,3.0239823305453157,4.545342038955521,2.5453244188110595,2.46e+19,2.5e+19,2.64e+19,2.55e+19
